country,site,latitude,longitude,habitat_type,wood_used,wood_origin,N_pc,C_pc,P_pc,Mg_pc,Ca_pc,K_pc,Al_pc,Mn_pc,plot,tag,treatment,deployment_date,harvest_date,date_diff,initial_wt,final_wt,k_value,termite_discovery,fungal_damage,termite_damage
Spain,Tuixent,42.2322,1.6094,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,9,C077,C,7/18/2017,2018-07-18T00:00:00Z,365,165.113,154.184,0.068525866,0,1,0
Spain,Tuixent,42.2322,1.6094,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,9,T050,T,7/18/2017,2018-07-18T00:00:00Z,365,189.013,181.163,0.042444976,0,1,0
Spain,Tuixent,42.2322,1.6094,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,10,C076,C,7/18/2017,2018-07-18T00:00:00Z,365,180.598,166.335,0.082321466,0,1,0
Spain,Tuixent,42.2322,1.6094,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,10,T047,T,7/18/2017,2018-07-18T00:00:00Z,365,183.586,172.413,0.062834594,0,1,0
Spain,Tuixent,42.2322,1.6094,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,11,C078,C,7/18/2017,2018-07-18T00:00:00Z,365,176.802,160.67,0.095744273,0,1,0
Spain,Tuixent,42.2322,1.6094,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,11,T076,T,7/18/2017,2018-07-18T00:00:00Z,365,166.955,157.039,0.061268961,0,1,0
Spain,Tuixent,42.2322,1.6094,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,12,C044,C,7/18/2017,2018-07-18T00:00:00Z,365,164.638,152.419,0.077169146,0,1,0
Spain,Tuixent,42.2322,1.6094,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,12,T068,T,7/18/2017,2018-07-18T00:00:00Z,365,172.134,161.57,0.063375737,0,1,0
Spain,Tuixent,42.2322,1.6094,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,13,C061,C,7/18/2017,2018-07-18T00:00:00Z,365,150.811,140.782,0.068862647,0,1,0
Spain,Tuixent,42.2322,1.6094,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,13,T052,T,7/18/2017,2018-07-18T00:00:00Z,365,167.77,158.416,0.057411189,0,1,0
Spain,Tuixent,42.2322,1.6094,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,14,C045,C,7/18/2017,2018-07-18T00:00:00Z,365,181.238,168.472,0.0730938,0,1,0
Spain,Tuixent,42.2322,1.6094,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,14,T071,T,7/18/2017,2018-07-18T00:00:00Z,365,119.54,112.668,0.059250442,0,1,0
Spain,Tuixent,42.2322,1.6094,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,15,C066,C,7/18/2017,2018-07-18T00:00:00Z,365,168.494,158.68,0.060053985,0,1,0
Spain,Tuixent,42.2322,1.6094,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,15,T058,T,7/18/2017,2018-07-18T00:00:00Z,365,163.7,155.446,0.051773247,0,1,0
Spain,Tuixent,42.2322,1.6094,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,16,C067,C,7/18/2017,2018-07-18T00:00:00Z,365,182.61,167.097,0.088837807,0,1,0
Spain,Tuixent,42.2322,1.6094,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,16,T043,T,7/18/2017,2018-07-18T00:00:00Z,365,179.657,169.571,0.05781858,0,1,0
Spain,Tuixent,42.2322,1.6094,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,17,C073,C,7/18/2017,2018-07-18T00:00:00Z,365,169.88,156.605,0.081418968,0,1,0
Spain,Tuixent,42.2322,1.6094,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,17,T061,T,7/18/2017,2018-07-18T00:00:00Z,365,163.754,153.329,0.065826902,0,1,0
Spain,Tuixent,42.2322,1.6094,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,18,C059,C,7/18/2017,2018-07-18T00:00:00Z,365,166.612,155.329,0.070173384,0,0,0
Spain,Tuixent,42.2322,1.6094,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,18,T059,T,7/18/2017,2018-07-18T00:00:00Z,365,205.609,195.464,0.050635719,0,1,0
Spain,Tuixent,42.2322,1.6094,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,19,C043,C,7/18/2017,2018-07-18T00:00:00Z,365,168.74,157.041,0.071900179,0,1,0
Spain,Tuixent,42.2322,1.6094,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,19,T079,T,7/18/2017,2018-07-18T00:00:00Z,365,189.146,178.982,0.055270765,0,1,0
Spain,Tuixent,42.2322,1.6094,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,20,C046,C,7/18/2017,2018-07-18T00:00:00Z,365,169.698,156.052,0.083892316,0,1,0
Spain,Tuixent,42.2322,1.6094,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,20,T080,T,7/18/2017,2018-07-18T00:00:00Z,365,172.572,160.037,0.075462449,0,1,0
Spain,Ars,42.4718,1.3702,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,1,C017,C,7/19/2017,2019-07-16T00:00:00Z,727,198.816,181.319,0.046284428,0,1,0
Spain,Ars,42.4718,1.3702,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,1,T017,T,7/19/2017,2019-07-16T00:00:00Z,727,158.169,143.347,0.049432343,0,1,0
Spain,Ars,42.4718,1.3702,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,2,C018,C,7/19/2017,2019-07-16T00:00:00Z,727,171.637,158.847,0.038905899,0,1,0
Spain,Ars,42.4718,1.3702,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,2,T015,T,7/19/2017,2019-07-16T00:00:00Z,727,169.918,151.928,0.056224269,0,1,0
Spain,Ars,42.4718,1.3702,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,3,C019,C,7/19/2017,2019-07-16T00:00:00Z,727,165.638,149.522,0.051428348,0,1,0
Spain,Ars,42.4718,1.3702,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,3,T011,T,7/19/2017,2019-07-16T00:00:00Z,727,158.263,144.493,0.04573237,0,1,0
Spain,Ars,42.4718,1.3702,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,4,C010,C,7/19/2017,2019-07-16T00:00:00Z,727,191.179,163.318,0.079132034,0,1,0
Spain,Ars,42.4718,1.3702,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,4,T009,T,7/19/2017,2019-07-16T00:00:00Z,727,156.76,136.233,0.070511347,0,1,0
Spain,Ars,42.4718,1.3702,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,5,C005,C,7/19/2017,2019-07-16T00:00:00Z,727,165.308,152.863,0.039325111,0,1,0
Spain,Ars,42.4718,1.3702,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,5,T006,T,7/19/2017,2019-07-16T00:00:00Z,727,168.174,154.551,0.042439009,0,1,0
Spain,Ars,42.4718,1.3702,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,6,C027,C,7/19/2017,2019-07-16T00:00:00Z,727,153.186,150.841,0.007747769,0,1,0
Spain,Ars,42.4718,1.3702,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,6,T033,T,7/19/2017,2019-07-16T00:00:00Z,727,173.384,158.704,0.04444651,0,1,0
Spain,Ars,42.4718,1.3702,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,7,T028,T,7/19/2017,2019-07-16T00:00:00Z,727,163.026,138.104,0.083348254,0,1,0
Spain,Ars,42.4718,1.3702,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,7,C040,C,7/19/2017,2019-07-16T00:00:00Z,727,163.732,139.223,0.081465317,0,1,0
Spain,Ars,42.4718,1.3702,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,8,C031,C,7/19/2017,2019-07-16T00:00:00Z,727,158.948,159.807,-0.00270784,0,1,0
Spain,Ars,42.4718,1.3702,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,8,T026,T,7/19/2017,2019-07-16T00:00:00Z,727,191.43,166.062,0.07142282,0,2,0
Spain,Ars,42.4718,1.3702,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,9,C028,C,7/19/2017,2019-07-16T00:00:00Z,727,158.694,142.339,0.054645202,0,1,0
Spain,Ars,42.4718,1.3702,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,9,T040,T,7/19/2017,2019-07-16T00:00:00Z,727,171.871,158.305,0.041309776,0,1,0
Spain,Ars,42.4718,1.3702,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,10,C030,C,7/19/2017,2019-07-16T00:00:00Z,727,163.34,146.773,0.053731081,0,1,0
Spain,Ars,42.4718,1.3702,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,10,T021,T,7/19/2017,2019-07-16T00:00:00Z,727,170.641,156.58,0.043204787,0,1,0
Spain,Ars,42.4718,1.3702,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,11,C014,C,7/19/2017,2019-07-16T00:00:00Z,727,165.814,152.211,0.043006223,0,1,0
Spain,Ars,42.4718,1.3702,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,11,T018,T,7/19/2017,2019-07-16T00:00:00Z,727,121.671,112.849,0.037815255,0,0,0
Spain,Ars,42.4718,1.3702,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,12,C029,C,7/19/2017,2019-07-16T00:00:00Z,727,174.335,150.249,0.074700362,0,1,0
Spain,Ars,42.4718,1.3702,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,12,T030,T,7/19/2017,2019-07-16T00:00:00Z,727,165.144,147.815,0.055695012,0,1,0
Spain,Ars,42.4718,1.3702,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,13,C021,C,7/19/2017,2019-07-16T00:00:00Z,727,152.924,135.227,0.061790513,0,1,0
Spain,Ars,42.4718,1.3702,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,13,T037,T,7/19/2017,2019-07-16T00:00:00Z,727,170.926,160.354,0.032076426,0,1,0
Spain,Ars,42.4718,1.3702,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,14,C003,C,7/19/2017,2019-07-16T00:00:00Z,727,164.425,150.876,0.043202235,0,1,0
Spain,Ars,42.4718,1.3702,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,14,T003,T,7/19/2017,2019-07-16T00:00:00Z,727,196.101,178.089,0.048405046,0,1,0
Spain,Ars,42.4718,1.3702,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,15,C007,C,7/19/2017,2019-07-16T00:00:00Z,727,159.278,145.825,0.044335278,0,2,0
Spain,Ars,42.4718,1.3702,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,15,T007,T,7/19/2017,2019-07-16T00:00:00Z,727,163.914,152.238,0.037124661,0,1,0
Spain,Ars,42.4718,1.3702,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,16,C034,C,7/19/2017,2019-07-16T00:00:00Z,727,162.117,172.64,-0.031597418,0,1,0
Spain,Ars,42.4718,1.3702,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,16,T038,T,7/19/2017,2019-07-16T00:00:00Z,727,185.157,170.001,0.042904062,0,1,0
Spain,Ars,42.4718,1.3702,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,17,C002,C,7/19/2017,2019-07-16T00:00:00Z,727,169.254,156.735,0.038608763,0,1,0
Spain,Ars,42.4718,1.3702,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,17,T002,T,7/19/2017,2019-07-16T00:00:00Z,727,206.221,187.159,0.048726474,0,1,0
Spain,Ars,42.4718,1.3702,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,18,C037,C,7/19/2017,2019-07-16T00:00:00Z,727,167.959,158.917,0.027800268,0,1,0
Spain,Ars,42.4718,1.3702,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,18,T025,T,7/19/2017,2019-07-16T00:00:00Z,727,223.669,209.451,0.032997111,0,1,0
Spain,Ars,42.4718,1.3702,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,19,C033,C,7/19/2017,2019-07-16T00:00:00Z,727,167.725,146.405,0.068302938,0,1,0
Spain,Ars,42.4718,1.3702,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,19,T029,T,7/19/2017,2019-07-16T00:00:00Z,727,160.004,151.13,0.02866691,0,1,0
Spain,Ars,42.4718,1.3702,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,20,C039,C,7/19/2017,2019-07-16T00:00:00Z,727,152.635,165.631,-0.041053182,0,1,0
Spain,Ars,42.4718,1.3702,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,20,T039,T,7/19/2017,2019-07-16T00:00:00Z,727,172.305,160.096,0.036923777,0,1,0
Spain,Poblet,41.3632,1.0463,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,1,C114,C,7/19/2017,2019-07-15T00:00:00Z,726,169.903,155.299,0.045217237,0,1,0
Spain,Poblet,41.3632,1.0463,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,1,T088,T,7/19/2017,2019-07-15T00:00:00Z,726,175.215,164.578,0.031509008,0,1,0
Spain,Poblet,41.3632,1.0463,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,2,C087,C,7/19/2017,2019-07-15T00:00:00Z,726,177.873,161.503,0.048574547,0,1,0
Spain,Poblet,41.3632,1.0463,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,2,T099,T,7/19/2017,2019-07-15T00:00:00Z,726,200.16,185.53,0.038185476,0,1,0
Spain,Poblet,41.3632,1.0463,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,3,C082,C,7/19/2017,2019-07-15T00:00:00Z,726,220.004,200.522,0.04664774,0,1,0
Spain,Poblet,41.3632,1.0463,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,3,T092,T,7/19/2017,2019-07-15T00:00:00Z,726,175.754,164.917,0.032019375,0,1,0
Spain,Poblet,41.3632,1.0463,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,4,C107,C,7/19/2017,2019-07-15T00:00:00Z,726,200.892,182.303,0.048849,0,1,0
Spain,Poblet,41.3632,1.0463,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,4,T107,T,7/19/2017,2019-07-15T00:00:00Z,726,163.957,154.642,0.029427696,0,1,0
Spain,Poblet,41.3632,1.0463,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,5,C119,C,7/19/2017,2019-07-15T00:00:00Z,726,177.558,162.693,0.043985797,0,1,0
Spain,Poblet,41.3632,1.0463,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,5,T082,T,7/19/2017,2019-07-15T00:00:00Z,726,180.646,166.519,0.040967041,0,1,0
Spain,Poblet,41.3632,1.0463,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,6,C105,C,7/19/2017,2019-07-15T00:00:00Z,726,165.441,152.275,0.041721569,0,1,0
Spain,Poblet,41.3632,1.0463,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,6,T097,T,7/19/2017,2019-07-15T00:00:00Z,726,156.382,147.345,0.029948283,0,1,0
Spain,Poblet,41.3632,1.0463,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,7,C097,C,7/19/2017,2019-07-15T00:00:00Z,726,176.646,156.886,0.059683405,0,1,0
Spain,Poblet,41.3632,1.0463,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,7,T100,T,7/19/2017,2019-07-15T00:00:00Z,726,161.317,152.264,0.029058056,0,1,0
Spain,Poblet,41.3632,1.0463,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,8,C113,C,7/19/2017,2019-07-15T00:00:00Z,726,180.995,165.058,0.046371396,0,1,0
Spain,Poblet,41.3632,1.0463,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,8,T091,T,7/19/2017,2019-07-15T00:00:00Z,726,174.142,160.783,0.040154739,0,1,0
Spain,Poblet,41.3632,1.0463,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,9,C112,C,7/19/2017,2019-07-15T00:00:00Z,726,164.992,149.817,0.048539594,0,1,0
Spain,Poblet,41.3632,1.0463,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,9,T101,T,7/19/2017,2019-07-15T00:00:00Z,726,178.706,166.44,0.035774816,0,1,0
Spain,Poblet,41.3632,1.0463,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,10,C092,C,7/19/2017,2019-07-15T00:00:00Z,726,172.402,155.668,0.051367179,0,1,0
Spain,Poblet,41.3632,1.0463,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,10,T093,T,7/19/2017,2019-07-15T00:00:00Z,726,174.697,162.959,0.034994844,0,1,0
Spain,Poblet,41.3632,1.0463,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,11,C091,C,7/19/2017,2019-07-15T00:00:00Z,726,155.383,142.123,0.04487697,0,1,0
Spain,Poblet,41.3632,1.0463,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,11,T098,T,7/19/2017,2019-07-15T00:00:00Z,726,169.838,160.453,0.028596328,0,1,0
Spain,Poblet,41.3632,1.0463,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,12,C093,C,7/19/2017,2019-07-15T00:00:00Z,726,173.274,154.395,0.058036927,0,1,0
Spain,Poblet,41.3632,1.0463,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,12,T105,T,7/19/2017,2019-07-15T00:00:00Z,726,164.949,153.4,0.036517677,0,1,0
Spain,Poblet,41.3632,1.0463,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,13,C081,C,7/19/2017,2019-07-15T00:00:00Z,726,179.598,163.518,0.047192327,0,1,0
Spain,Poblet,41.3632,1.0463,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,13,T096,T,7/19/2017,2019-07-15T00:00:00Z,726,172.605,161.556,0.033279569,0,1,0
Spain,Poblet,41.3632,1.0463,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,14,C091,C,7/19/2017,2019-07-15T00:00:00Z,726,171.05,159.702,0.034534401,0,1,0
Spain,Poblet,41.3632,1.0463,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,14,T111,T,7/19/2017,2019-07-15T00:00:00Z,726,178.028,168.096,0.028880658,0,1,0
Spain,Poblet,41.3632,1.0463,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,15,C089,C,7/19/2017,2019-07-15T00:00:00Z,726,164.019,149.972,0.045044562,0,1,0
Spain,Poblet,41.3632,1.0463,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,15,T106,T,7/19/2017,2019-07-15T00:00:00Z,726,145.72,135.737,0.035704102,0,1,0
Spain,Poblet,41.3632,1.0463,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,16,C090,C,7/19/2017,2019-07-15T00:00:00Z,726,156.703,140.216,0.055927196,0,1,0
Spain,Poblet,41.3632,1.0463,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,16,T117,T,7/19/2017,2019-07-15T00:00:00Z,726,171.063,160.668,0.031539824,0,1,0
Spain,Poblet,41.3632,1.0463,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,17,C099,C,7/19/2017,2019-07-15T00:00:00Z,726,167.907,152.958,0.046910543,0,1,0
Spain,Poblet,41.3632,1.0463,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,17,T114,T,7/19/2017,2019-07-15T00:00:00Z,726,160.291,150.225,0.032628118,0,1,0
Spain,Poblet,41.3632,1.0463,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,18,C104,C,7/19/2017,2019-07-15T00:00:00Z,726,159.26,147.349,0.039107754,0,1,0
Spain,Poblet,41.3632,1.0463,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,18,T119,T,7/19/2017,2019-07-15T00:00:00Z,726,174.943,164.423,0.031201407,0,0,0
Spain,Poblet,41.3632,1.0463,Pine forest,Pinus_radiata,Spain,0.19449306,47.85704092,0.005381098,0.114521214,0.227072298,0.121077379,0.009082796,0.003977263,19,C106,C,7/19/2017,2019-07-15T00:00:00Z,726,157.866,141.849,0.053824859,0,1,0
